account_id,statement_month,balance,credit_limit,utilization_ratio,minimum_payment_due,payment_status_dpd_bucket
ACC501888,2024-11-01,2395.11,7400,0.3237,47.9,0
ACC501888,2024-12-01,2457.85,7400,0.3321,49.16,0
ACC501888,2025-01-01,2905.03,7400,0.3926,58.1,1
ACC501888,2025-02-01,2550.24,7400,0.3446,51.0,0
ACC501888,2025-03-01,2039.84,7400,0.2757,40.8,0
ACC501888,2025-04-01,2105.99,7400,0.2846,42.12,0
ACC501888,2025-05-01,1807.9,7400,0.2443,36.16,0
ACC501888,2025-06-01,1786.24,7400,0.2414,35.72,0
ACC501888,2025-07-01,1570.36,7400,0.2122,31.41,0
ACC501888,2025-08-01,1842.96,7400,0.249,36.86,0
ACC501888,2025-09-01,2062.84,7400,0.2788,41.26,0
ACC501889,2024-10-01,5600.43,8400,0.6667,112.01,0
ACC501889,2024-11-01,5345.6,8400,0.6364,106.91,0
ACC501889,2024-12-01,4895.22,8400,0.5828,97.9,0
ACC501889,2025-01-01,5037.37,8400,0.5997,100.75,0
ACC501889,2025-02-01,5080.34,8400,0.6048,101.61,0
ACC501889,2025-03-01,4542.36,8400,0.5408,90.85,0
ACC501889,2025-04-01,4323.28,8400,0.5147,86.47,0
ACC501889,2025-05-01,4426.87,8400,0.527,88.54,1
ACC501889,2025-06-01,4464.82,8400,0.5315,89.3,0
ACC501889,2025-07-01,4871.43,8400,0.5799,97.43,3
ACC501889,2025-08-01,4484.39,8400,0.5339,89.69,0
ACC501889,2025-09-01,4481.4,8400,0.5335,89.63,5
ACC501890,2024-10-01,2390.67,28600,0.0836,47.81,0
ACC501890,2024-11-01,1969.58,28600,0.0689,39.39,0
ACC501890,2024-12-01,809.61,28600,0.0283,25.0,0
ACC501890,2025-01-01,0.0,28600,0.0,0.0,0
ACC501890,2025-02-01,1246.7,28600,0.0436,25.0,6
ACC501890,2025-03-01,70.82,28600,0.0025,25.0,2
ACC501890,2025-04-01,0.0,28600,0.0,0.0,0
ACC501890,2025-05-01,71.85,28600,0.0025,25.0,0
ACC501890,2025-06-01,0.0,28600,0.0,0.0,0
ACC501890,2025-07-01,0.0,28600,0.0,0.0,0
ACC501890,2025-08-01,1052.36,28600,0.0368,25.0,0
ACC501890,2025-09-01,569.3,28600,0.0199,25.0,6
ACC501891,2024-10-01,8128.29,13700,0.5933,162.57,0
ACC501891,2024-11-01,7795.11,13700,0.569,155.9,5
ACC501891,2024-12-01,8025.43,13700,0.5858,160.51,0
ACC501891,2025-01-01,8308.38,13700,0.6065,166.17,0
ACC501891,2025-02-01,7935.63,13700,0.5792,158.71,0
ACC501891,2025-03-01,8387.65,13700,0.6122,167.75,0
ACC501891,2025-04-01,8368.73,13700,0.6109,167.37,0
ACC501891,2025-05-01,7409.9,13700,0.5409,148.2,0
ACC501891,2025-06-01,7336.01,13700,0.5355,146.72,0
ACC501891,2025-07-01,7024.17,13700,0.5127,140.48,0
ACC501891,2025-08-01,7739.25,13700,0.5649,154.78,0
ACC501891,2025-09-01,7010.98,13700,0.5118,140.22,0
ACC501892,2024-10-01,2625.83,6400,0.4103,52.52,0
ACC501892,2024-11-01,3016.93,6400,0.4714,60.34,0
ACC501892,2024-12-01,3114.81,6400,0.4867,62.3,0
ACC501892,2025-01-01,3121.87,6400,0.4878,62.44,0
ACC501892,2025-02-01,2775.22,6400,0.4336,55.5,0
ACC501892,2025-03-01,2704.18,6400,0.4225,54.08,4
ACC501892,2025-04-01,2954.88,6400,0.4617,59.1,0
ACC501892,2025-05-01,3098.33,6400,0.4841,61.97,0
ACC501892,2025-06-01,3599.43,6400,0.5624,71.99,0
ACC501892,2025-07-01,3605.6,6400,0.5634,72.11,0
ACC501892,2025-08-01,2950.4,6400,0.461,59.01,0
ACC501892,2025-09-01,3048.92,6400,0.4764,60.98,0
ACC501893,2024-10-01,3612.89,11300,0.3197,72.26,0
ACC501893,2024-11-01,3024.69,11300,0.2677,60.49,0
ACC501893,2024-12-01,3524.59,11300,0.3119,70.49,3
ACC501893,2025-01-01,3373.73,11300,0.2986,67.47,0
ACC501893,2025-02-01,3490.4,11300,0.3089,69.81,0
ACC501893,2025-03-01,3219.94,11300,0.285,64.4,0
ACC501893,2025-04-01,3999.71,11300,0.354,79.99,0
ACC501893,2025-05-01,4556.87,11300,0.4033,91.14,0
ACC501893,2025-06-01,4583.24,11300,0.4056,91.66,0
ACC501893,2025-07-01,4029.91,11300,0.3566,80.6,0
ACC501893,2025-08-01,4366.17,11300,0.3864,87.32,0
ACC501893,2025-09-01,4855.68,11300,0.4297,97.11,0
ACC501894,2024-10-01,1788.04,19600,0.0912,35.76,0
ACC501894,2024-11-01,1840.33,19600,0.0939,36.81,0
ACC501894,2024-12-01,641.76,19600,0.0327,25.0,0
ACC501894,2025-01-01,362.38,19600,0.0185,25.0,3
ACC501894,2025-02-01,0.0,19600,0.0,0.0,2
ACC501894,2025-03-01,0.0,19600,0.0,0.0,1
ACC501894,2025-04-01,1057.87,19600,0.054,25.0,0
ACC501894,2025-05-01,1507.21,19600,0.0769,30.14,0
ACC501894,2025-06-01,950.66,19600,0.0485,25.0,0
ACC501894,2025-07-01,491.98,19600,0.0251,25.0,0
ACC501894,2025-08-01,132.66,19600,0.0068,25.0,0
ACC501894,2025-09-01,0.0,19600,0.0,0.0,0
ACC501895,2024-10-01,2768.52,12400,0.2233,55.37,0
ACC501895,2024-11-01,2855.76,12400,0.2303,57.12,0
ACC501895,2024-12-01,2453.28,12400,0.1978,49.07,0
ACC501895,2025-01-01,1602.0,12400,0.1292,32.04,0
ACC501895,2025-02-01,924.78,12400,0.0746,25.0,0
ACC501895,2025-03-01,134.01,12400,0.0108,25.0,0
ACC501895,2025-04-01,246.73,12400,0.0199,25.0,0
ACC501895,2025-05-01,364.4,12400,0.0294,25.0,0
ACC501895,2025-06-01,668.03,12400,0.0539,25.0,0
ACC501895,2025-07-01,1031.39,12400,0.0832,25.0,0
ACC501895,2025-08-01,1342.96,12400,0.1083,26.86,0
ACC501895,2025-09-01,2105.73,12400,0.1698,42.11,0
ACC501896,2024-10-01,8537.74,17100,0.4993,170.75,0
ACC501896,2024-11-01,8709.49,17100,0.5093,174.19,0
ACC501896,2024-12-01,7767.31,17100,0.4542,155.35,0
ACC501896,2025-01-01,,17100,0.4874,166.69,0
ACC501896,2025-02-01,8244.39,17100,0.4821,164.89,0
ACC501896,2025-03-01,7690.19,17100,0.4497,153.8,0
ACC501896,2025-04-01,6991.75,17100,0.4089,139.83,0
ACC501896,2025-05-01,7663.78,17100,0.4482,153.28,0
ACC501896,2025-06-01,6708.56,17100,0.3923,134.17,0
ACC501896,2025-07-01,6435.39,17100,0.3763,128.71,0
ACC501896,2025-08-01,6544.84,17100,0.3827,130.9,0
ACC501896,2025-09-01,6443.64,17100,0.3768,128.87,0
ACC501897,2024-10-01,3829.65,16800,0.228,76.59,6
ACC501897,2024-11-01,5300.04,16800,0.3155,106.0,0
ACC501897,2024-12-01,5052.51,16800,0.3007,101.05,0
ACC501897,2025-01-01,5008.46,16800,0.2981,100.17,0
ACC501897,2025-02-01,3773.35,16800,0.2246,75.47,0
ACC501897,2025-03-01,2904.92,16800,0.1729,58.1,2
ACC501897,2025-04-01,2806.67,16800,0.1671,56.13,0
ACC501897,2025-05-01,3118.2,16800,0.1856,62.36,0
ACC501897,2025-06-01,3448.41,16800,0.2053,68.97,0
ACC501897,2025-07-01,3863.08,16800,0.2299,77.26,0
ACC501897,2025-08-01,4708.1,16800,0.2802,94.16,0
ACC501897,2025-09-01,5854.32,16800,0.3485,117.09,0
ACC501898,2024-10-01,5067.07,12200,0.4153,101.34,1
ACC501898,2024-11-01,5131.92,12200,0.4206,102.64,0
ACC501898,2024-12-01,5735.2,12200,0.4701,114.7,4
ACC501898,2025-01-01,5486.73,12200,0.4497,109.73,0
ACC501898,2025-02-01,5190.96,12200,0.4255,103.82,3
ACC501898,2025-03-01,5346.91,12200,0.4383,106.94,0
ACC501898,2025-04-01,5256.48,12200,0.4309,105.13,0
ACC501898,2025-05-01,5945.83,12200,0.4874,118.92,0
ACC501898,2025-06-01,6287.28,12200,0.5154,125.75,0
ACC501898,2025-07-01,6704.68,12200,0.5496,134.09,0
ACC501898,2025-08-01,7165.98,12200,0.5874,143.32,0
ACC501898,2025-09-01,6845.65,12200,0.5611,136.91,2
ACC501899,2024-10-01,5607.18,13700,0.4093,112.14,0
ACC501899,2024-11-01,5690.02,13700,0.4153,113.8,0
ACC501899,2024-12-01,5743.84,13700,0.4193,114.88,0
ACC501899,2025-01-01,5744.06,13700,0.4193,114.88,0
ACC501899,2025-02-01,5391.89,13700,0.3936,107.84,0
ACC501899,2025-03-01,6342.07,13700,0.4629,126.84,0
ACC501899,2025-04-01,6560.35,13700,0.4789,131.21,0
ACC501899,2025-05-01,6278.46,13700,0.4583,125.57,1
ACC501899,2025-06-01,6459.81,13700,0.4715,129.2,0
ACC501899,2025-07-01,7463.87,13700,0.5448,149.28,2
ACC501899,2025-08-01,7512.92,13700,0.5484,150.26,0
ACC501899,2025-09-01,8353.2,13700,0.6097,167.06,2
ACC501900,2024-10-01,660.37,14300,0.0462,25.0,0
ACC501900,2024-11-01,0.0,14300,0.0,0.0,0
ACC501900,2024-12-01,842.27,14300,0.0589,25.0,0
ACC501900,2025-01-01,0.0,14300,0.0,0.0,0
ACC501900,2025-02-01,331.48,14300,0.0232,25.0,0
ACC501900,2025-03-01,0.0,14300,0.0,0.0,1
ACC501900,2025-04-01,611.32,14300,0.0427,25.0,0
ACC501900,2025-05-01,934.22,14300,0.0653,25.0,0
ACC501900,2025-06-01,1777.82,14300,0.1243,35.56,0
ACC501900,2025-07-01,2074.27,14300,0.1451,41.49,0
ACC501900,2025-08-01,2276.86,14300,0.1592,45.54,0
ACC501900,2025-09-01,2089.43,14300,0.1461,41.79,0
ACC501901,2024-10-01,10144.57,19600,0.5176,202.89,0
ACC501901,2024-11-01,9935.23,19600,0.5069,198.7,0
ACC501901,2024-12-01,9081.69,19600,0.4634,181.63,0
ACC501901,2025-01-01,8439.14,19600,0.4306,168.78,0
ACC501901,2025-02-01,9966.22,19600,0.5085,199.32,0
ACC501901,2025-03-01,11127.14,19600,0.5677,222.54,0
ACC501901,2025-04-01,10271.58,19600,0.5241,205.43,0
ACC501901,2025-05-01,11573.81,19600,0.5905,231.48,0
ACC501901,2025-06-01,11015.87,19600,0.562,220.32,0
ACC501901,2025-07-01,11536.92,19600,0.5886,230.74,0
ACC501901,2025-08-01,10978.39,19600,0.5601,219.57,0
ACC501901,2025-09-01,12674.08,19600,0.6466,253.48,0
ACC501902,2024-10-01,2607.51,11100,0.2349,52.15,0
ACC501902,2024-11-01,2554.86,11100,0.2302,51.1,3
ACC501902,2024-12-01,2640.6,11100,0.2379,52.81,0
ACC501902,2025-01-01,2235.51,11100,0.2014,44.71,2
ACC501902,2025-02-01,1702.25,11100,0.1534,34.04,6
ACC501902,2025-03-01,1680.07,11100,0.1514,33.6,0
ACC501902,2025-04-01,931.22,11100,0.0839,25.0,0
ACC501902,2025-05-01,1313.05,11100,0.1183,26.26,0
ACC501902,2025-06-01,702.68,11100,0.0633,25.0,0
ACC501902,2025-07-01,529.24,11100,0.0477,25.0,1
ACC501902,2025-08-01,752.61,11100,0.0678,25.0,4
ACC501902,2025-09-01,1159.28,11100,0.1044,25.0,0
ACC501903,2024-10-01,2860.72,10500,0.2724,57.21,0
ACC501903,2024-11-01,3379.89,10500,0.3219,67.6,0
ACC501903,2024-12-01,3768.64,10500,0.3589,75.37,0
ACC501903,2025-01-01,3834.54,10500,0.3652,76.69,0
ACC501903,2025-02-01,3511.92,10500,0.3345,70.24,1
ACC501903,2025-03-01,3685.6,10500,0.351,73.71,0
ACC501903,2025-04-01,3856.83,10500,0.3673,77.14,0
ACC501903,2025-05-01,4063.24,10500,0.387,81.26,0
ACC501903,2025-06-01,4096.44,10500,0.3901,81.93,0
ACC501903,2025-07-01,4233.84,10500,0.4032,84.68,0
ACC501903,2025-08-01,4360.75,10500,0.4153,87.21,0
ACC501903,2025-09-01,4932.82,10500,0.4698,98.66,0
ACC501904,2024-10-01,6102.83,14000,0.4359,122.06,0
ACC501904,2024-11-01,5996.28,14000,0.4283,119.93,0
ACC501904,2024-12-01,5356.01,14000,0.3826,107.12,5
ACC501904,2025-01-01,5432.38,14000,0.388,108.65,0
ACC501904,2025-02-01,,14000,0.467,130.76,0
ACC501904,2025-03-01,7135.35,14000,0.5097,142.71,0
ACC501904,2025-04-01,6471.86,14000,0.4623,129.44,0
ACC501904,2025-05-01,6360.04,14000,0.4543,127.2,5
ACC501904,2025-06-01,6924.9,14000,0.4946,138.5,1
ACC501904,2025-07-01,6824.52,14000,0.4875,136.49,0
ACC501904,2025-08-01,5678.11,14000,0.4056,113.56,0
ACC501904,2025-09-01,5372.3,14000,0.3837,107.45,7
ACC501905,2024-10-01,1172.23,15600,0.0751,25.0,0
ACC501905,2024-11-01,1311.2,15600,0.0841,26.22,0
ACC501905,2024-12-01,1290.0,15600,0.0827,25.8,0
ACC501905,2025-01-01,291.6,15600,0.0187,25.0,0
ACC501905,2025-02-01,0.0,15600,0.0,0.0,0
ACC501905,2025-03-01,0.0,15600,0.0,-0.0,0
ACC501905,2025-04-01,0.0,15600,0.0,0.0,0
ACC501905,2025-05-01,0.0,15600,0.0,0.0,0
ACC501905,2025-06-01,745.37,15600,0.0478,25.0,0
ACC501905,2025-07-01,329.88,15600,0.0211,25.0,0
ACC501905,2025-08-01,1005.21,15600,0.0644,25.0,0
ACC501905,2025-09-01,1023.74,15600,0.0656,25.0,0
ACC501906,2024-10-01,2847.93,16800,0.1695,56.96,0
ACC501906,2024-11-01,3023.6,16800,0.18,60.47,0
ACC501906,2024-12-01,4678.47,16800,0.2785,93.57,0
ACC501906,2025-01-01,3398.37,16800,0.2023,67.97,0
ACC501906,2025-02-01,3527.24,16800,0.21,70.54,0
ACC501906,2025-03-01,4296.26,16800,0.2557,85.93,0
ACC501906,2025-04-01,4506.4,16800,0.2682,90.13,3
ACC501906,2025-05-01,3413.31,16800,0.2032,68.27,0
ACC501906,2025-06-01,4709.38,16800,0.2803,94.19,0
ACC501906,2025-07-01,5273.19,16800,0.3139,105.46,0
ACC501906,2025-08-01,5453.7,16800,0.3246,109.07,0
ACC501906,2025-09-01,4525.1,16800,0.2694,90.5,0
ACC501907,2024-10-01,6544.57,16800,0.3896,130.89,0
ACC501907,2024-11-01,6787.44,16800,0.404,135.75,0
ACC501907,2024-12-01,6972.25,16800,0.415,139.45,0
ACC501907,2025-01-01,,16800,0.4771,160.31,0
ACC501907,2025-02-01,7822.78,16800,0.4656,156.46,0
ACC501907,2025-03-01,8357.63,16800,0.4975,167.15,0
ACC501907,2025-04-01,9832.06,16800,0.5852,196.64,1
ACC501907,2025-05-01,9758.56,16800,0.5809,195.17,1
ACC501907,2025-06-01,8405.19,16800,0.5003,168.1,0
ACC501907,2025-07-01,7826.72,16800,0.4659,156.53,0
ACC501907,2025-08-01,8023.92,16800,0.4776,160.48,0
ACC501907,2025-09-01,7461.49,16800,0.4441,149.23,0
ACC501908,2024-10-01,0.0,22900,0.0,0.0,0
ACC501908,2024-11-01,0.0,22900,0.0,0.0,0
ACC501908,2024-12-01,0.0,22900,0.0,0.0,0
ACC501908,2025-01-01,382.25,22900,0.0167,25.0,0
ACC501908,2025-02-01,1730.46,22900,0.0756,34.61,0
ACC501908,2025-03-01,180.16,22900,0.0079,25.0,1
ACC501908,2025-04-01,0.0,22900,0.0,0.0,0
ACC501908,2025-05-01,,22900,0.0,0.0,7
ACC501908,2025-06-01,0.0,22900,0.0,0.0,0
ACC501908,2025-07-01,1059.53,22900,0.0463,25.0,0
ACC501908,2025-08-01,2130.57,22900,0.093,42.61,0
ACC501908,2025-09-01,2340.84,22900,0.1022,46.82,0
ACC501909,2024-10-01,4006.78,25500,0.1571,80.14,0
ACC501909,2024-11-01,3623.8,25500,0.1421,72.48,6
ACC501909,2024-12-01,3624.34,25500,0.1421,72.49,0
ACC501909,2025-01-01,1122.76,25500,0.044,25.0,0
ACC501909,2025-02-01,439.52,25500,0.0172,25.0,0
ACC501909,2025-03-01,618.61,25500,0.0243,25.0,0
ACC501909,2025-04-01,2118.69,25500,0.0831,42.37,0
ACC501909,2025-05-01,4001.38,25500,0.1569,80.03,0
ACC501909,2025-06-01,3652.09,25500,0.1432,73.04,3
ACC501909,2025-07-01,4543.6,25500,0.1782,90.87,0
ACC501909,2025-08-01,4393.45,25500,0.1723,87.87,0
ACC501909,2025-09-01,2745.17,25500,0.1077,54.9,1
ACC501910,2024-10-01,6635.76,14600,0.4545,132.72,0
ACC501910,2024-11-01,6745.26,14600,0.462,134.91,0
ACC501910,2024-12-01,6435.08,14600,0.4408,128.7,0
ACC501910,2025-01-01,6326.92,14600,0.4334,126.54,0
ACC501910,2025-02-01,6643.02,14600,0.455,132.86,0
ACC501910,2025-03-01,6840.57,14600,0.4685,136.81,1
ACC501910,2025-04-01,6860.61,14600,0.4699,137.21,0
ACC501910,2025-05-01,6502.63,14600,0.4454,130.05,1
ACC501910,2025-06-01,5462.67,14600,0.3742,109.25,0
ACC501910,2025-07-01,6584.37,14600,0.451,131.69,0
ACC501910,2025-08-01,7671.03,14600,0.5254,153.42,0
ACC501910,2025-09-01,7685.16,14600,0.5264,153.7,0
ACC501911,2024-10-01,4572.1,17200,0.2658,91.44,0
ACC501911,2024-11-01,5137.53,17200,0.2987,102.75,0
ACC501911,2024-12-01,5407.2,17200,0.3144,108.14,2
ACC501911,2025-01-01,5072.38,17200,0.2949,101.45,0
ACC501911,2025-02-01,6236.0,17200,0.3626,124.72,0
ACC501911,2025-03-01,6365.97,17200,0.3701,127.32,0
ACC501911,2025-04-01,5879.64,17200,0.3418,117.59,0
ACC501911,2025-05-01,5894.45,17200,0.3427,117.89,0
ACC501911,2025-06-01,6876.6,17200,0.3998,137.53,0
ACC501911,2025-07-01,5858.74,17200,0.3406,117.17,0
ACC501911,2025-08-01,6044.68,17200,0.3514,120.89,0
ACC501911,2025-09-01,6095.35,17200,0.3544,121.91,0
ACC501912,2024-10-01,1144.56,19600,0.0584,25.0,0
ACC501912,2024-11-01,1310.26,19600,0.0669,26.21,0
ACC501912,2024-12-01,,19600,0.052,25.0,0
ACC501912,2025-01-01,2897.4,19600,0.1478,57.95,0
ACC501912,2025-02-01,2583.84,19600,0.1318,51.68,0
ACC501912,2025-03-01,3019.79,19600,0.1541,-60.4,0
ACC501912,2025-04-01,3169.04,19600,0.1617,63.38,0
ACC501912,2025-05-01,1195.02,19600,0.061,25.0,0
ACC501912,2025-06-01,1287.38,19600,0.0657,25.75,0
ACC501912,2025-07-01,1066.69,19600,0.0544,25.0,0
ACC501912,2025-08-01,630.35,19600,0.0322,25.0,0
ACC501912,2025-09-01,0.0,19600,0.0,0.0,0
ACC501913,2024-10-01,3981.8,11700,0.3403,79.64,0
ACC501913,2024-11-01,4068.02,11700,0.3477,81.36,0
ACC501913,2024-12-01,3478.6,11700,0.2973,69.57,4
ACC501913,2025-01-01,3062.89,11700,0.2618,61.26,2
ACC501913,2025-02-01,2767.97,11700,0.2366,55.36,0
ACC501913,2025-03-01,2534.5,11700,0.2166,50.69,0
ACC501913,2025-04-01,2673.91,11700,0.2285,53.48,0
ACC501913,2025-05-01,2972.44,11700,0.2541,59.45,0
ACC501913,2025-06-01,2750.41,11700,0.2351,55.01,0
ACC501913,2025-07-01,2264.19,11700,0.1935,45.28,0
ACC501913,2025-08-01,2328.18,11700,0.199,46.56,5
ACC501913,2025-09-01,2570.47,11700,0.2197,51.41,0
ACC501914,2024-10-01,2813.41,11100,0.2535,56.27,0
ACC501914,2024-11-01,3740.64,11100,0.337,74.81,0
ACC501914,2024-12-01,3618.42,11100,0.326,72.37,0
ACC501914,2025-01-01,3501.95,11100,0.3155,70.04,0
ACC501914,2025-02-01,3818.54,11100,0.344,76.37,0
ACC501914,2025-03-01,3973.0,11100,0.3579,79.46,0
ACC501914,2025-04-01,3987.48,11100,0.3592,79.75,0
ACC501914,2025-05-01,3137.17,11100,0.2826,62.74,0
ACC501914,2025-06-01,2428.52,11100,0.2188,48.57,0
ACC501914,2025-07-01,1858.47,11100,0.1674,37.17,0
ACC501914,2025-08-01,1863.16,11100,0.1679,37.26,0
ACC501914,2025-09-01,1633.04,11100,0.1471,32.66,0
ACC501915,2024-10-01,1301.61,4500,0.2892,26.03,0
ACC501915,2024-11-01,1177.05,4500,0.2616,25.0,0
ACC501915,2024-12-01,1249.67,4500,0.2777,25.0,0
ACC501915,2025-01-01,1299.3,4500,0.2887,25.99,0
ACC501915,2025-02-01,1244.48,4500,0.2766,25.0,0
ACC501915,2025-03-01,1169.61,4500,0.2599,25.0,0
ACC501915,2025-04-01,1109.81,4500,0.2466,25.0,0
ACC501915,2025-05-01,955.69,4500,0.2124,25.0,0
ACC501915,2025-06-01,1017.73,4500,0.2262,25.0,0
ACC501915,2025-07-01,865.58,4500,0.1924,25.0,0
ACC501915,2025-08-01,724.99,4500,0.1611,25.0,0
ACC501915,2025-09-01,814.49,4500,0.181,25.0,1
ACC501916,2024-10-01,17535.9,17800,0.9852,350.72,0
ACC501916,2024-11-01,17262.01,17800,0.9698,345.24,0
ACC501916,2024-12-01,17152.53,17800,0.9636,343.05,0
ACC501916,2025-01-01,17715.22,17800,0.9952,354.3,0
ACC501916,2025-02-01,18482.55,17800,1.0383,369.65,0
ACC501916,2025-03-01,20224.46,17800,1.1362,404.49,0
ACC501916,2025-04-01,19585.21,17800,1.1003,391.7,0
ACC501916,2025-05-01,20461.16,17800,1.1495,409.22,0
ACC501916,2025-06-01,20363.86,17800,1.144,407.28,0
ACC501916,2025-07-01,19855.54,17800,1.1155,397.11,1
ACC501916,2025-08-01,21402.92,17800,1.2024,428.06,1
ACC501916,2025-09-01,22657.0,17800,1.2729,453.14,0
ACC501917,2024-10-01,8524.27,20000,0.4262,170.49,0
ACC501917,2024-11-01,7125.61,20000,0.3563,142.51,0
ACC501917,2024-12-01,6943.64,20000,0.3472,138.87,0
ACC501917,2025-01-01,5080.95,20000,0.254,101.62,0
ACC501917,2025-02-01,6039.02,20000,0.302,120.78,0
ACC501917,2025-03-01,5252.85,20000,0.2626,105.06,0
ACC501917,2025-04-01,4454.93,20000,0.2227,89.1,0
ACC501917,2025-05-01,2907.39,20000,0.1454,58.15,0
ACC501917,2025-06-01,3262.88,20000,0.1631,65.26,3
ACC501917,2025-07-01,3320.4,20000,0.166,66.41,0
ACC501917,2025-08-01,2722.1,20000,0.1361,54.44,0
ACC501917,2025-09-01,2932.58,20000,0.1466,58.65,0
ACC501918,2024-10-01,5957.5,20000,0.2979,119.15,0
ACC501918,2024-11-01,5539.12,20000,0.277,110.78,0
ACC501918,2024-12-01,7125.18,20000,0.3563,142.5,0
ACC501918,2025-01-01,6595.6,20000,0.3298,131.91,0
ACC501918,2025-02-01,7213.15,20000,0.3607,144.26,0
ACC501918,2025-03-01,7881.4,20000,0.3941,157.63,0
ACC501918,2025-04-01,7351.07,20000,0.3676,147.02,0
ACC501918,2025-05-01,5928.47,20000,0.2964,118.57,0
ACC501918,2025-06-01,5241.08,20000,0.2621,104.82,0
ACC501918,2025-07-01,4297.55,20000,0.2149,85.95,0
ACC501918,2025-08-01,4956.7,20000,0.2478,99.13,0
ACC501918,2025-09-01,4653.35,20000,0.2327,93.07,0
ACC501919,2024-10-01,5856.1,14000,0.4183,117.12,0
ACC501919,2024-11-01,5147.92,14000,0.3677,102.96,0
ACC501919,2024-12-01,5578.05,14000,0.3984,111.56,0
ACC501919,2025-01-01,6155.97,14000,0.4397,123.12,0
ACC501919,2025-02-01,6121.41,14000,0.4372,122.43,1
ACC501919,2025-03-01,5782.33,14000,0.413,115.65,0
ACC501919,2025-04-01,6359.7,14000,0.4543,127.19,0
ACC501919,2025-05-01,6669.03,14000,0.4764,133.38,2
ACC501919,2025-06-01,7338.33,14000,0.5242,146.77,0
ACC501919,2025-07-01,6732.68,14000,0.4809,134.65,0
ACC501919,2025-08-01,,14000,0.4705,131.74,0
ACC501919,2025-09-01,6464.49,14000,0.4617,129.29,0
ACC501920,2024-10-01,4572.91,16200,0.2823,91.46,0
ACC501920,2024-11-01,4893.51,16200,0.3021,97.87,0
ACC501920,2024-12-01,4113.17,16200,0.2539,82.26,0
ACC501920,2025-01-01,4187.1,16200,0.2585,83.74,0
ACC501920,2025-02-01,4766.07,16200,0.2942,95.32,0
ACC501920,2025-03-01,4578.96,16200,0.2827,91.58,0
ACC501920,2025-04-01,4025.87,16200,0.2485,80.52,2
ACC501920,2025-05-01,3450.13,16200,0.213,69.0,0
ACC501920,2025-06-01,3658.72,16200,0.2258,73.17,0
ACC501920,2025-07-01,3443.29,16200,0.2125,68.87,0
ACC501920,2025-08-01,3042.79,16200,0.1878,60.86,0
ACC501920,2025-09-01,1682.78,16200,0.1039,33.66,0
ACC501921,2024-10-01,4886.39,15000,0.3258,97.73,0
ACC501921,2024-11-01,5440.03,15000,0.3627,108.8,0
ACC501921,2024-12-01,6183.44,15000,0.4122,123.67,0
ACC501921,2025-01-01,6565.48,15000,0.4377,131.31,0
ACC501921,2025-02-01,6566.99,15000,0.4378,131.34,1
ACC501921,2025-03-01,6411.94,15000,0.4275,128.24,0
ACC501921,2025-04-01,5450.66,15000,0.3634,109.01,0
ACC501921,2025-05-01,5539.26,15000,0.3693,110.79,0
ACC501921,2025-06-01,4677.18,15000,0.3118,93.54,3
ACC501921,2025-07-01,6156.85,15000,0.4105,123.14,0
ACC501921,2025-08-01,5537.62,15000,0.3692,110.75,0
ACC501921,2025-09-01,5492.36,15000,0.3662,109.85,0
ACC501922,2024-10-01,5199.84,11800,0.4407,104.0,0
ACC501922,2024-11-01,5878.27,11800,0.4982,117.57,0
ACC501922,2024-12-01,6122.18,11800,0.5188,122.44,0
ACC501922,2025-01-01,6115.66,11800,0.5183,122.31,3
ACC501922,2025-02-01,6207.99,11800,0.5261,124.16,0
ACC501922,2025-03-01,5879.17,11800,0.4982,117.58,0
ACC501922,2025-04-01,5653.18,11800,0.4791,113.06,0
ACC501922,2025-05-01,5000.41,11800,0.4238,100.01,0
ACC501922,2025-06-01,5367.33,11800,0.4549,107.35,0
ACC501922,2025-07-01,6203.09,11800,0.5257,124.06,0
ACC501922,2025-08-01,6845.75,11800,0.5801,136.92,0
ACC501922,2025-09-01,6857.47,11800,0.5811,137.15,0
ACC501923,2024-10-01,5070.76,9900,0.5122,101.42,0
ACC501923,2024-11-01,5685.5,9900,0.5743,113.71,0
ACC501923,2024-12-01,5411.35,9900,0.5466,108.23,0
ACC501923,2025-01-01,5067.62,9900,0.5119,101.35,4
ACC501923,2025-02-01,5653.45,9900,0.5711,113.07,0
ACC501923,2025-03-01,5401.22,9900,0.5456,108.02,0
ACC501923,2025-04-01,5399.77,9900,0.5454,108.0,1
ACC501923,2025-05-01,6043.74,9900,0.6105,120.87,0
ACC501923,2025-06-01,5681.75,9900,0.5739,113.63,0
ACC501923,2025-07-01,5587.97,9900,0.5644,111.76,2
ACC501923,2025-08-01,5346.33,9900,0.54,106.93,0
ACC501923,2025-09-01,5216.15,9900,0.5269,104.32,1
ACC501924,2024-10-01,7119.07,12300,0.5788,142.38,0
ACC501924,2024-11-01,7148.96,12300,0.5812,142.98,0
ACC501924,2024-12-01,7158.17,12300,0.582,143.16,0
ACC501924,2025-01-01,6972.69,12300,0.5669,139.45,0
ACC501924,2025-02-01,7370.51,12300,0.5992,147.41,0
ACC501924,2025-03-01,7746.82,12300,0.6298,154.94,0
ACC501924,2025-04-01,6830.2,12300,0.5553,136.6,0
ACC501924,2025-05-01,7205.48,12300,0.5858,144.11,0
ACC501924,2025-06-01,6735.2,12300,0.5476,134.7,0
