account_id,customer_id,card_type,credit_limit,open_date,account_status,balance,utilization_ratio,delinquency_count,default_flag
ACC501207,CUST100810,Gold,21200,2020-03-16,,4218.46,0.199,0,0
ACC501909,CUST101304,Standard,25500,2023-06-17,Active,3367.75,0.1321,0,0
ACC501552,CUST101051,platinum,23400,2022-02-06,Active,6996.32,0.299,0,0
ACC501180,CUST100793,Platinum,18300,2021-11-11,Active,1920.24,0.1049,3,1
ACC500544,CUST100370,Standard,11600,2026-05-07,Active,5976.42,0.5152,3,0
ACC502050,CUST101407,Gold,22800,2025-04-14,Active,12586.82,0.5521,0,0
ACC502984,CUST102032,Standard,14000,2018-11-23,Frozen,1319.33,0.0942,2,1
ACC501901,CUST101298,Standard,19600,2023-04-13,Active,10286.04,0.5248,1,0
ACC502644,CUST101800,Gold,18600,2024-07-30,Active,7352.01,0.3953,0,0
ACC503422,CUST102332,Platinum,10800,2024-09-27,Active,2659.92,0.2463,3,0
ACC503469,CUST102365,Standard,13700,2024-09-27,Active,5537.76,0.4042,2,0
ACC501547,CUST101048,Platinum,14400,2026-05-12,Closed,7268.21,0.5047,0,0
ACC500940,CUST100635,standard,17200,2017-07-27,Active,3614.75,0.2102,0,0
ACC502967,CUST102020,Gold,21300,2024-10-22,Active,0.0,0.0,0,0
ACC502255,CUST101538,Standard,4200,2025-05-28,Active,1016.03,0.2419,1,0
ACC500012,CUST100006,Standard,18600,2017-05-02,Active,1560.6,0.0839,0,1
ACC503639,CUST102474,Gold,16200,2018-11-25,Closed,4184.26,0.2583,1,0
ACC503335,CUST102276,Standard,12400,2022-09-17,Active,3763.29,0.3035,0,0
ACC502811,CUST101914,Secured,12500,2025-11-21,Active,8963.64,0.7171,3,1
ACC502260,CUST101541,Gold,13000,2020-09-19,Active,4179.08,0.3215,1,0
ACC502437,CUST101663,standard,9000,2025-01-16,Active,6202.85,0.6892,0,0
ACC501993,CUST101362,Standard,11900,2020-12-30,Active,7234.66,0.608,0,0
ACC502289,CUST101562,Platinum,15800,2022-05-12,Active,12879.52,0.8152,3,0
ACC502067,CUST101419,Platinum,14200,2024-05-29,Closed,3652.95,0.2572,2,1
ACC500515,CUST100352,Gold,7200,2024-05-11,Active,2585.53,0.3591,0,0
ACC501579,CUST101071,Standard,18500,2023-12-23,Active,7498.22,0.4053,0,0
ACC501455,CUST100986,Standard,20600,2025-10-29,Active,12036.62,0.5843,1,0
ACC503432,CUST102338,Standard,13900,2022-05-31,Active,9857.57,0.7092,2,0
ACC501614,CUST101096,Standard,19600,2015-03-13,Active,6688.24,0.3412,1,0
ACC503564,CUST102427,Gold,13000,2026-02-12,Active,590.44,0.0454,0,0
ACC500936,CUST100631,Secured,3200,2019-03-18,Active,1274.5,0.3983,1,0
ACC500978,CUST100660,secured,22700,2026-04-17,Active,2760.27,0.1216,1,0
ACC500296,CUST100204,gold,17200,2024-10-11,Active,6998.5,0.4069,0,0
ACC503500,CUST102386,Gold,15300,2025-09-06,Closed,2857.68,0.1868,0,0
ACC502722,CUST101851,Secured,17000,2020-06-05,Active,4342.48,0.2554,1,0
ACC500742,CUST100498,Standard,15400,2021-10-13,Active,8898.28,0.5778,0,0
ACC500001,CUST100000,Gold,11500,2025-09-19,Active,7696.59,0.6693,2,0
ACC503419,CUST102329,Gold,15900,2025-05-02,Active,0.0,0.0,0,0
ACC503310,CUST102262,Standard,14900,2024-06-16,Active,2196.8,0.1474,0,0
ACC502796,CUST101904,Standard,7600,2019-02-19,Active,2176.31,0.2864,0,0
ACC501334,CUST100900,Standard,15100,2025-07-23,Active,0.0,0.0,0,0
ACC502924,CUST101992,Standard,14900,2026-03-20,Active,8043.03,0.5398,1,0
ACC500900,CUST100607,Secured,6500,2021-07-10,Active,4707.62,0.7242,1,0
ACC502249,CUST101535,Standard,11900,2019-11-28,Active,5819.09,0.489,1,0
ACC501920,CUST101312,Gold,16200,2023-12-01,Active,3948.5,0.2437,0,0
ACC501964,CUST101343,Standard,20200,2025-10-13,Frozen,6006.91,0.2974,0,0
ACC503181,CUST102172,Standard,12300,2025-09-22,Active,4159.5,0.3382,3,0
ACC502470,CUST101683,Gold,9400,2026-03-23,Active,5474.92,0.5824,4,0
ACC500390,CUST100267,Standard,12200,2021-11-11,Active,752.01,0.0616,0,0
ACC502093,CUST101437,Platinum,6600,2017-08-14,Active,1374.48,0.2083,2,0
ACC502473,CUST101686,Standard,13100,2026-04-19,Active,1870.32,0.1428,1,0
ACC501053,CUST100713,Gold,7500,2026-03-14,Active,877.92,0.1171,0,0
ACC500859,CUST100581,Gold,10100,2021-09-13,Active,1776.69,0.1759,0,0
ACC503243,CUST102215,Gold,8300,2016-06-18,Active,5786.59,0.6972,2,1
ACC501400,CUST100948,Gold,18700,2021-09-24,Active,11697.39,0.6255,1,0
ACC503564,CUST102427,Gold,13000,2026-02-12,Active,590.44,0.0454,0,0
ACC503421,CUST102331,Standard,10900,2024-08-23,Active,3972.26,0.3644,1,0
ACC501761,CUST101205,Secured,19800,2026-09-02,Active,8873.44,0.4482,0,0
ACC501659,CUST101131,Gold,7600,2022-06-17,Active,1546.56,0.2035,0,0
ACC503552,CUST102419,Standard,12900,2023-11-02,Active,2862.03,0.2219,1,0
ACC500721,CUST100484,Gold,16700,2023-10-18,Closed,4991.54,0.2989,1,0
ACC501513,CUST101023,Platinum,12700,2025-11-15,Active,9516.59,0.7493,1,0
ACC501560,CUST101056,Standard,19100,2023-09-02,Active,5624.61,0.2945,2,0
ACC503394,CUST102314,Standard,19100,2025-12-19,Active,2288.69,0.1198,1,0
ACC502253,CUST101537,Gold,19800,2025-04-15,Active,0.0,0.0,1,0
ACC501228,CUST100826,Standard,15700,2022-09-05,Closed,5246.7,0.3342,2,0
ACC501704,CUST101163,Gold,13700,2025-04-29,Active,1456.12,0.1063,0,0
ACC501509,CUST101021,Standard,13500,2024-02-17,Closed,4197.86,0.311,0,0
ACC502359,CUST101611,Gold,18700,2026-03-19,Active,8236.77,0.4405,1,0
ACC502578,CUST101757,Gold,11600,2023-01-27,,6275.25,0.541,4,0
ACC502719,CUST101849,Secured,12100,2022-12-14,Active,2629.79,0.2173,0,0
ACC500158,CUST100108,Secured,23600,2020-02-26,Active,6777.66,0.2872,0,0
ACC502994,CUST102038,Standard,27600,2023-09-04,Active,635.79,0.023,0,0
ACC503165,CUST102161,Standard,8900,2023-10-11,Active,1519.98,0.1708,1,0
ACC503375,CUST102303,Gold,20700,2020-09-06,Active,7760.24,0.3749,3,0
ACC502894,CUST101971,Standard,17900,2023-09-02,Closed,0.0,0.0,1,0
ACC503257,CUST102226,Platinum,10400,2025-10-11,Active,4344.07,0.4177,1,0
ACC502228,CUST101524,Gold,21100,2024-04-17,Active,16356.09,0.7752,0,0
ACC500513,CUST100350,Standard,20700,2024-08-20,Frozen,15644.84,0.7558,1,0
ACC500509,CUST100349,Platinum,21700,2025-08-30,Active,5145.35,0.2371,0,0
ACC500233,CUST100161,Standard,14700,2015-09-24,Active,8411.99,0.5722,0,0
ACC500059,CUST100039,Standard,10200,2025-12-03,Closed,1490.19,0.1461,0,0
ACC502516,CUST101713,Standard,17100,2024-09-01,Active,421.98,0.0247,0,0
ACC500505,CUST100346,Standard,9100,2024-07-04,Active,1747.08,0.192,2,0
ACC500497,CUST100340,Standard,9400,2024-07-17,Active,1928.54,0.2052,1,0
ACC500818,CUST100555,Standard,22900,2025-08-03,Frozen,6205.08,0.271,1,0
ACC503298,CUST102253,Gold,11700,2025-08-31,Active,1093.27,0.0934,2,0
ACC500734,CUST100493,Secured,14900,2026-03-21,Active,4649.96,0.3121,2,0
ACC500577,CUST100393,Standard,18300,2020-02-12,Active,5930.84,0.3241,0,0
ACC502007,CUST101373,Secured,13100,2026-08-18,Active,4772.98,0.3643,0,0
ACC500179,CUST100119,Gold,17800,2020-12-08,Closed,10261.28,0.5765,1,1
ACC502961,CUST102014,Standard,14600,2026-07-18,Active,6608.44,0.4526,1,0
ACC503302,CUST102256,Gold,9300,2023-10-22,Active,595.92,0.0641,1,0
ACC500668,CUST100445,Secured,11200,2023-08-23,Closed,1606.09,0.1434,1,0
ACC501708,CUST101165,Gold,12300,2025-10-11,Active,4608.59,0.3747,2,0
ACC502972,CUST102023,Platinum,21600,2021-06-07,Active,0.0,0.0,1,0
ACC502152,CUST101475,Standard,17000,2015-02-15,Active,6318.89,0.3717,4,0
ACC502368,CUST101618,Standard,11400,2021-12-14,Active,2924.0,0.2565,0,0
ACC501871,CUST101277,Standard,21600,2026-09-05,Active,6165.76,0.2855,2,0
ACC503107,CUST102114,Gold,23100,2024-06-13,Active,7303.55,0.3162,2,0
ACC502548,CUST101735,Platinum,11500,2019-01-11,Active,7361.14,0.6401,2,0
ACC500794,CUST100535,Standard,7700,2022-11-11,Active,1724.31,0.2239,3,0
ACC502215,CUST101513,Platinum,12800,2020-03-12,Active,6365.81,0.4973,3,0
ACC502425,CUST101655,Standard,12300,2026-09-05,Active,5365.78,0.4362,3,0
ACC502909,CUST101982,Standard,16600,2022-03-11,Active,6961.45,0.4194,1,0
ACC501793,CUST101224,Platinum,27300,2021-10-25,Active,2185.81,0.0801,0,0
ACC500197,CUST100134,Standard,6400,2025-05-17,Active,6512.36,-1.0176,0,1
ACC503566,CUST102429,Gold,11800,2025-09-18,Active,3635.43,0.3081,4,0
ACC502220,CUST101516,Standard,20000,2026-08-23,Active,9618.8,0.4809,0,0
ACC500527,CUST100359,Standard,20800,2026-04-27,Closed,11239.42,0.5404,2,0
ACC502762,CUST101878,Standard,13400,2026-01-14,Active,2470.65,0.1844,0,0
ACC501939,CUST101327,standard,14200,2023-01-22,Active,4478.54,0.3154,0,0
ACC501404,CUST100951,Standard,9400,2025-08-09,Active,3887.55,0.4136,1,0
ACC502767,CUST101882,Standard,22300,2019-05-06,Active,14776.47,0.6626,1,0
ACC501211,CUST100813,Platinum,20500,2025-06-19,Active,299.93,0.0146,0,0
ACC502513,CUST101711,Standard,14300,2018-09-20,Active,6892.72,0.482,0,0
ACC500526,CUST100359,Standard,18400,2020-11-28,Active,4184.7,0.2274,0,0
ACC502998,CUST102041,Gold,6800,2026-06-01,Active,4830.18,0.7103,1,0
ACC503226,CUST102202,Standard,12600,2022-07-27,Active,3630.99,0.2882,1,0
ACC501183,CUST100796,Standard,15300,2026-01-26,Active,12110.62,0.7915,0,0
ACC503251,CUST102221,Platinum,15300,2024-11-28,Active,0.0,0.0,0,1
ACC502194,CUST101500,platinum,13900,2019-06-08,Active,1151.94,0.0829,1,0
ACC502086,CUST101433,standard,11000,2026-03-13,Active,2844.62,0.2586,1,0
ACC503174,CUST102168,Platinum,12200,2025-11-24,,816.64,0.0669,0,0
ACC502745,CUST101866,Secured,8700,2025-11-07,Active,5752.6,0.6612,2,0
ACC503380,CUST102306,Gold,16800,2026-04-02,Active,6784.85,0.4039,0,0
ACC501363,CUST100920,Gold,17600,2023-07-25,Active,11180.45,0.6353,0,0
ACC500048,CUST100032,Gold,19100,2017-04-20,Active,1253.01,0.0656,0,0
ACC501437,CUST100972,Gold,23400,2019-09-25,Active,1569.67,0.0671,1,0
ACC503156,CUST102156,Standard,19000,2020-11-14,Closed,6083.77,0.3202,2,0
ACC500374,CUST100257,gold,15000,2021-12-26,Active,6351.9,0.4235,0,0
ACC500546,CUST100371,Standard,12400,2026-04-14,Active,3831.0,0.309,0,0
ACC500769,CUST100517,Standard,30600,2024-10-07,Active,8098.72,0.2647,0,0
ACC500630,CUST100424,Gold,15700,2026-04-27,Active,4338.45,0.2763,0,0
ACC501258,CUST100848,Standard,20200,2024-03-20,Active,11403.61,0.5645,0,0
ACC503066,CUST102089,Standard,19500,2020-09-12,Active,8929.33,0.4579,1,0
ACC500563,CUST100384,Gold,5000,2023-08-11,Active,1816.7,0.3633,2,1
ACC502512,CUST101711,Gold,23500,2017-11-08,Active,11097.12,0.4722,2,0
ACC503482,CUST102374,Standard,16500,2011-10-28,Active,8159.67,0.4945,2,0
ACC500187,CUST100125,Gold,12100,2026-08-22,Active,5018.76,0.4148,0,0
ACC501701,CUST101162,gold,11100,2026-07-01,Active,3707.65,0.334,1,0
ACC501740,CUST101191,Standard,15300,2026-01-30,Active,7196.23,0.4703,0,0
ACC501319,CUST100888,Secured,11500,2025-08-11,Active,1856.47,0.1614,1,0
ACC503587,CUST102443,Standard,16200,2024-12-23,Active,12668.05,0.782,1,0
ACC501367,CUST100923,Standard,11600,2026-04-03,Active,5805.86,0.5005,0,0
ACC501048,CUST100710,Gold,16000,2021-04-14,Active,5757.32,0.3598,0,0
ACC501630,CUST101109,Gold,21600,2019-10-22,Active,11442.71,0.5298,0,0
ACC502765,CUST101881,Platinum,10200,2014-08-25,Active,7832.11,0.7679,2,0
ACC501536,CUST101039,Standard,14300,2026-07-19,Active,3208.0,0.2243,1,0
ACC501473,CUST100999,gold,11500,2020-07-23,Active,7489.02,0.6512,2,0
ACC502848,CUST101939,Standard,8500,2021-08-06,Active,4296.1,0.5054,3,0
ACC501672,CUST101140,Standard,12500,2025-03-20,Active,7545.75,0.6037,1,0
ACC502180,CUST101493,Gold,7500,2023-02-22,Closed,2618.5,0.3491,0,0
ACC501243,CUST100837,Standard,13000,2025-11-08,Closed,8271.54,0.6363,1,0
ACC503579,CUST102438,Standard,20600,2022-01-24,Active,1552.33,0.0754,0,0
ACC501559,CUST101055,Standard,24400,2026-05-26,Active,8554.06,0.3506,1,0
ACC502674,CUST101817,Secured,23200,2026-06-19,Active,12381.49,0.5337,0,0
ACC503199,CUST102184,Standard,8900,2024-02-09,Closed,3834.9,0.4309,0,0
ACC503135,CUST102138,Platinum,18200,2022-03-10,Active,4478.64,0.2461,1,0
ACC500613,CUST100416,Platinum,24500,2026-01-21,Active,0.0,0.0,0,0
ACC502713,CUST101846,Standard,18600,2024-12-09,Active,8879.93,0.4774,0,0
ACC501843,CUST101259,secured,16700,2016-03-19,Active,8440.04,0.5054,0,0
ACC500474,CUST100325,Gold,10000,2025-09-10,Active,4060.53,0.4061,3,0
ACC501677,CUST101145,Standard,9400,2020-09-12,Active,1022.78,0.1088,0,0
ACC501675,CUST101143,standard,16000,2025-06-30,Active,11204.39,0.7003,0,0
ACC501278,CUST100860,Platinum,13300,2025-08-16,Active,10115.21,0.7605,1,1
ACC501660,CUST101132,Standard,20300,2014-10-18,Active,14625.69,0.7205,1,0
ACC501467,CUST100994,Secured,15500,2018-11-06,Active,6728.84,0.4341,0,0
ACC503411,CUST102324,Standard,18100,2024-12-22,Closed,8625.51,0.4765,1,1
ACC502033,CUST101392,Standard,16700,2025-10-19,,2815.41,0.1686,0,0
ACC503031,CUST102063,Gold,18800,2024-11-14,Active,8023.33,0.4268,0,0
ACC503281,CUST102242,Platinum,16000,2021-04-02,Active,3793.3,0.2371,0,0
ACC501438,CUST100973,Platinum,14000,2026-01-27,Active,7339.11,0.5242,2,0
ACC500930,CUST100627,Gold,22000,2024-03-28,Active,0.0,0.0,0,0
ACC502829,CUST101927,Gold,8300,2025-02-28,Active,2580.14,0.3109,1,0
ACC503247,CUST102218,Standard,6000,2026-02-23,Active,5826.2,0.971,1,0
ACC503640,CUST102475,Gold,4400,2025-03-28,Active,1873.06,0.4257,0,0
ACC500852,CUST100576,Platinum,17200,2018-10-09,Active,9517.2,0.5533,1,0
ACC500454,CUST100313,Gold,16700,2024-09-23,Active,4347.8,0.2603,1,0
ACC502824,CUST101924,Gold,7800,2024-04-11,Active,1399.28,0.1794,1,0
ACC503439,CUST102343,Standard,26900,2024-05-13,Closed,13189.88,0.4903,3,0
ACC502690,CUST101829,Standard,12900,2019-09-15,Active,5195.89,0.4028,1,0
ACC500143,CUST100096,Standard,7700,2025-01-07,Active,2561.35,0.3326,1,0
ACC502926,CUST101994,Gold,18700,2020-03-09,Active,8280.26,0.4428,1,0
ACC502432,CUST101660,Gold,12800,2023-10-20,Closed,7679.54,0.6,0,0
ACC501331,CUST100897,Platinum,20900,2024-10-23,Active,4309.66,0.2062,0,0
ACC501878,CUST101281,Gold,10100,2020-06-16,Active,2684.8,0.2658,1,0
ACC500824,CUST100558,Standard,26600,2026-05-22,Active,15203.55,0.5716,1,0
ACC502384,CUST101628,Gold,13100,2014-08-14,Active,7396.53,0.5646,1,0
ACC502806,CUST101910,Gold,17100,2025-06-28,Active,13184.74,0.771,0,0
ACC502043,CUST101400,Standard,19000,2018-08-22,Active,7825.09,0.4118,0,0
ACC501607,CUST101091,Gold,17500,2024-09-19,Active,9085.83,0.5192,0,0
ACC501187,CUST100797,Standard,20000,2023-01-18,Closed,6266.84,0.3133,1,0
ACC503599,CUST102449,platinum,20600,2025-06-29,Active,4657.91,0.2261,0,0
ACC500893,CUST100603,Standard,14600,2024-08-27,Active,11725.77,0.8031,4,0
ACC800003,CUST999903,Gold,18300,2024-04-10,,1624.8,0.0888,0,0
ACC501447,CUST100980,Standard,14100,2026-04-04,Active,6804.21,0.4826,1,0
ACC502541,CUST101731,Platinum,23200,2025-09-26,Active,16841.09,0.7259,1,0
ACC503092,CUST102104,Gold,15600,2017-06-08,Active,6529.17,0.4185,2,0
ACC503055,CUST102081,Gold,17400,2025-11-15,Active,10284.29,0.5911,2,0
ACC501865,CUST101273,Platinum,18500,2019-07-30,Active,5323.93,0.2878,1,0
ACC501029,CUST100697,Platinum,18700,2025-04-13,Active,6812.71,0.3643,2,0
ACC500241,CUST100166,Gold,18900,2019-12-16,Active,9036.03,0.4781,0,0
ACC501403,CUST100950,Gold,37800,2025-08-19,Frozen,24216.75,0.6407,1,0
ACC501002,CUST100679,standard,17200,2021-07-28,Active,0.0,0.0,1,0
ACC500770,CUST100518,gold,21400,2017-12-28,Active,12860.49,0.601,2,1
ACC500548,CUST100372,Platinum,13900,2023-03-19,Active,4813.74,0.3463,0,0
ACC502358,CUST101611,Standard,15500,2026-05-01,,9106.81,0.5875,1,0
ACC502605,CUST101775,Standard,16700,2022-12-19,Active,7329.16,0.4389,0,1
ACC501439,CUST100974,Gold,12000,2024-03-07,Active,0.0,0.0,1,0
ACC501308,CUST100883,Platinum,11200,2026-08-15,Active,8141.72,0.7269,1,0
ACC501912,CUST101306,Gold,19600,2026-06-28,Active,1044.24,0.0533,0,0
ACC503137,CUST102140,standard,23100,2026-05-04,Closed,11208.58,0.4852,1,0
ACC503303,CUST102257,Standard,11200,2020-06-17,Active,4533.86,0.4048,1,0
ACC503322,CUST102268,Gold,11900,2018-02-19,Active,8774.59,0.7374,0,0
ACC501797,CUST101226,standard,10500,2017-12-19,Active,4679.22,0.4456,1,0
ACC503188,CUST102177,standard,17300,2018-07-12,Closed,0.0,0.0,0,0
ACC501503,CUST101018,Standard,18400,2021-04-24,Active,10322.0,0.561,2,0
ACC503328,CUST102272,Gold,15200,2019-08-11,Closed,6541.59,0.4304,0,0
ACC503005,CUST102046,Gold,4500,2019-10-28,Active,998.7,0.2219,0,0
ACC500136,CUST100093,standard,13700,2024-03-07,Closed,2276.58,0.1662,0,0
ACC503343,CUST102283,Gold,16600,2026-08-23,Active,4965.65,0.2991,1,0
ACC503172,CUST102167,standard,15600,2023-01-09,Active,7059.02,0.4525,0,0
ACC501620,CUST101101,Secured,22400,2025-04-12,Active,1411.08,0.063,0,0
ACC500585,CUST100398,Standard,12200,2023-11-12,Active,8064.4,0.661,1,0
ACC501241,CUST100836,Standard,9700,2023-05-02,Closed,2580.97,0.2661,1,0
ACC500458,CUST100316,Standard,12800,2025-01-05,Active,4403.92,0.3441,0,0
ACC500603,CUST100408,Standard,7900,2024-08-03,Active,4729.77,0.5987,1,0
ACC503409,CUST102322,Gold,17000,2014-12-11,Active,7721.15,0.4542,1,0
ACC501635,CUST101113,Gold,24800,2025-10-26,Closed,13593.33,0.5481,2,1
ACC503338,CUST102278,Standard,13900,2023-08-10,Closed,1987.3,0.143,1,0
ACC503538,CUST102408,Gold,12800,2019-05-22,Active,4523.71,0.3534,0,0
ACC502832,CUST101929,Secured,15000,2025-10-21,Active,2439.9,0.1627,0,0
ACC500540,CUST100368,Platinum,15600,2022-12-10,Active,5541.81,0.3552,0,0
ACC500756,CUST100506,Gold,16300,2025-11-10,Closed,5841.36,0.3584,1,0
ACC503013,CUST102051,Gold,21200,2026-07-04,Active,7388.44,0.3485,1,0
ACC502764,CUST101880,Standard,16500,2022-01-28,Active,1187.23,0.072,0,0
ACC501088,CUST100734,Gold,14900,2022-10-09,Active,10885.41,0.7306,1,0
ACC502688,CUST101828,Standard,14100,2022-10-24,Active,5516.71,0.3913,1,0
ACC503408,CUST102321,Gold,16400,2022-08-01,Active,3800.68,0.2317,0,0
ACC502990,CUST102035,Gold,20100,2020-06-14,Active,11093.24,0.5519,0,0
ACC501362,CUST100919,platinum,16100,2024-04-07,Frozen,3849.06,0.2391,1,0
ACC503478,CUST102372,Standard,11000,2022-08-30,Active,3996.8,0.3633,0,0
ACC502218,CUST101515,Secured,12300,2023-04-01,Active,12695.14,1.0321,3,0
ACC500726,CUST100487,Gold,19100,2026-03-19,Active,8234.72,0.4311,0,0
ACC501929,CUST101319,standard,11900,2025-05-20,Active,7652.55,0.6431,2,0
ACC502953,CUST102011,Gold,27900,2026-09-02,Active,13064.35,0.4683,0,0
ACC500401,CUST100275,Gold,24700,2025-11-28,Active,8305.88,0.3363,0,0
ACC500516,CUST100353,Gold,7300,2023-08-30,Active,5563.14,0.7621,4,1
ACC500723,CUST100485,Platinum,8500,2024-01-29,Active,4060.98,0.4778,1,0
ACC501019,CUST100691,Gold,15500,2024-08-12,Active,5764.98,0.3719,0,0
ACC500970,CUST100655,Standard,18100,2025-12-10,Active,5406.57,0.2987,0,0
ACC500928,CUST100627,Platinum,11000,2022-01-09,Active,6550.31,0.5955,1,0
ACC503638,CUST102473,Platinum,21300,2021-04-01,Active,9524.2,0.4471,2,0
ACC500324,CUST100223,Standard,14800,2023-03-04,Active,2.66,0.0002,0,0
ACC501956,CUST101337,Secured,20000,2026-05-21,Closed,10642.47,0.5321,0,0
ACC502625,CUST101788,Standard,14000,2025-03-31,Active,6674.32,0.4767,0,0
ACC502047,CUST101404,Standard,19500,2025-05-31,Active,8339.7,0.4277,2,0
ACC503240,CUST102213,Gold,12700,2025-04-05,Active,6323.64,0.4979,3,0
ACC500654,CUST100436,Standard,11900,2014-10-03,Active,6247.66,0.525,0,0
ACC502810,CUST101913,Gold,11900,2022-02-14,Active,1212.18,0.1019,0,0
ACC501889,CUST101289,Platinum,8400,2021-02-07,Active,6515.83,0.7757,0,1
ACC501446,CUST100979,Standard,21600,2026-07-10,Active,10958.26,0.5073,2,0
ACC502136,CUST101466,standard,18400,2016-11-17,Active,6132.63,0.3333,1,0
ACC500182,CUST100122,Standard,17000,2018-12-08,Active,862.6,0.0507,2,0
ACC500280,CUST100193,Gold,8500,2021-09-19,Active,5067.03,0.5961,2,0
ACC500583,CUST100396,Secured,6900,2021-02-18,Active,8743.66,1.2672,2,0
ACC501510,CUST101021,Secured,7500,2024-03-02,Active,4228.27,0.5638,0,0
ACC501197,CUST100804,Platinum,11800,2025-09-24,Active,2657.5,0.2252,0,0
ACC503508,CUST102391,Standard,19700,2026-04-26,Active,8590.39,0.4361,0,0
ACC500441,CUST100302,Platinum,33000,2025-10-15,Active,2243.42,0.068,0,0
ACC503178,CUST102171,standard,18100,2024-05-30,Active,1082.52,0.0598,0,0
ACC502785,CUST101895,Gold,25700,2025-09-06,Active,6094.78,0.2372,1,0
ACC500895,CUST100604,Standard,10100,2025-09-07,Active,6752.21,0.6685,0,1
ACC501275,CUST100858,Secured,27100,2021-01-12,Active,9591.14,0.3539,0,0
ACC503367,CUST102297,Secured,10300,2024-06-04,Active,2839.91,0.2757,0,0
ACC503403,CUST102319,platinum,8000,2026-06-01,Active,3650.71,0.4563,2,0
ACC503479,CUST102372,Standard,12800,2013-07-24,Active,4341.76,0.3392,1,0
ACC500700,CUST100469,Standard,11800,2017-12-13,Active,3976.17,0.337,1,0
ACC502668,CUST101814,Standard,16800,2021-12-17,Active,5219.26,0.3107,0,0
ACC502884,CUST101964,Platinum,18400,2025-07-01,Active,3881.27,0.2109,0,0
ACC501683,CUST101149,Standard,22200,2017-10-03,Active,2911.24,0.1311,0,0
ACC501485,CUST101007,Secured,11600,2021-04-12,Active,7794.54,0.6719,3,1
ACC501895,CUST101295,Gold,12400,2013-10-16,Active,2616.23,0.211,0,0
ACC501118,CUST100755,secured,19300,2022-11-30,Active,5220.32,0.2705,1,0
ACC500944,CUST100639,Gold,14700,2021-04-06,Active,9461.32,0.6436,2,0
ACC501795,CUST101224,Standard,25300,2018-02-27,Active,0.0,0.0,1,0
ACC502792,CUST101901,Gold,15400,2025-10-30,Active,10831.08,0.7033,1,0
ACC500813,CUST100551,platinum,4800,2016-12-06,,2999.04,0.6248,2,0
ACC500269,CUST100186,Gold,10400,2026-03-10,Active,6394.15,0.6148,2,0
ACC502219,CUST101516,Gold,18400,2026-08-26,Active,5795.51,0.315,1,0
ACC503102,CUST102111,Standard,9200,2025-12-18,Active,5167.53,0.5617,2,0
ACC502798,CUST101905,Platinum,19100,2021-11-27,Frozen,8481.19,0.444,2,1
ACC500624,CUST100420,Standard,13000,2025-12-09,,11477.93,0.8829,4,1
ACC502238,CUST101529,Gold,12200,2021-02-16,Active,5987.98,0.4908,3,1
ACC503282,CUST102243,Platinum,23700,2024-06-25,Closed,225.82,0.0095,1,0
ACC501475,CUST101000,Gold,9500,2020-02-16,Active,6806.4,0.7165,3,0
ACC503484,CUST102376,Gold,8600,2024-05-18,Active,3365.79,0.3914,2,0
ACC502179,CUST101492,Standard,15300,2026-08-06,Frozen,6585.22,0.4304,1,0
ACC503267,CUST102233,Standard,25000,2018-09-25,Active,12597.15,0.5039,0,0
ACC501130,CUST100761,Secured,13500,2022-04-21,Active,5437.37,0.4028,1,0
ACC503148,CUST102149,Platinum,21200,2022-04-03,Active,7541.3,0.3557,2,0
ACC500883,CUST100598,Standard,23700,2020-12-12,Active,7591.0,0.3203,1,0
ACC500806,CUST100546,Standard,23200,2019-02-01,Active,10612.44,0.4574,0,0
ACC503053,CUST102079,Gold,18100,2026-08-01,Active,6139.19,0.3392,1,0
ACC503285,CUST102244,Platinum,22000,2026-08-12,Active,8830.27,0.4014,0,0
ACC503563,CUST102426,Gold,15000,2026-06-24,Active,3168.0,0.2112,2,0
ACC501756,CUST101202,Standard,20100,2019-05-01,Closed,3432.27,0.1708,2,0
ACC500864,CUST100585,Standard,19900,2026-01-12,Active,4819.74,0.2422,0,0
ACC501690,CUST101154,Gold,19800,2026-07-20,Active,4030.99,0.2036,0,0
