application_id,customer_id,application_date,loan_purpose,loan_amount_requested,term_months,interest_rate_offered,channel
APP005723,CUST004596,2023-11-28,Medical,4500,60,12.41,Broker
APP005724,CUST002290,2024-10-15,Home Renovation,6500,36,12.61,Branch
APP005725,CUST003082,2023-12-04,Wedding,32500,24,12.1,Branch
APP005726,CUST002968,2024-01-27,Travel,31500,60,21.39,Online
APP005727,CUST001109,2024-12-04,Other,29000,36,10.85,Online
APP005728,CUST000148,2023-06-05,Other,28500,36,20.15,Online
APP005729,CUST004979,2024-09-27,Car Purchase,5000,36,13.14,Online
APP005730,CUST005586,2023-09-25,Wedding,19000,24,8.78,Online
APP005731,CUST001656,2024-05-14,Home Renovation,14000,60,10.97,Online
APP005732,CUST003866,2024-01-28,Car Purchase,3500,60,15.8,Online
APP005733,CUST001855,2023-12-03,Debt Consolidation,17000,24,14.24,Broker
APP005734,CUST002363,2024-05-13,Travel,8500,12,13.08,Online
APP005735,CUST002168,2023-12-04,Travel,12000,24,8.09,Branch
APP005736,CUST003150,2024-06-01,Debt Consolidation,48500,36,15.22,Online
APP005737,CUST004289,2024-01-21,Car Purchase,14500,48,15.18,Branch
APP005738,CUST003413,2023-08-12,Travel,30500,24,22.12,Online
APP005739,CUST000448,2023-03-03,Debt Consolidation,23500,24,11.33,Online
APP005740,CUST004973,2024-10-19,Debt Consolidation,45500,36,11.78,Online
APP005741,CUST002200,2024-07-25,Wedding,35000,48,20.16,Broker
APP005742,CUST002192,2023-08-02,Car Purchase,28500,24,14.42,Online
APP005743,CUST002684,2023-01-25,Car Purchase,45000,24,21.86,Branch
APP005744,CUST004030,2023-04-29,Debt Consolidation,27500,60,12.92,Broker
APP005745,CUST000910,2023-01-12,Debt Consolidation,49000,48,12.94,Branch
APP005746,CUST005181,2024-01-31,Other,13500,36,16.68,Online
APP005747,CUST000191,2024-04-05,Travel,16500,36,7.61,Branch
APP005748,CUST005942,2024-11-23,Wedding,44000,60,9.34,Branch
APP005749,CUST002267,2024-06-12,Car Purchase,41500,24,21.11,Online
APP005750,CUST002142,2024-08-26,Debt Consolidation,41000,36,16.78,Online
APP005751,CUST002164,2024-11-21,Debt Consolidation,5500,48,15.28,Broker
APP005752,CUST003843,2024-02-11,Home Renovation,13000,36,12.85,Online
APP005753,CUST001408,2024-03-09,Other,33000,36,19.49,Online
APP005754,CUST000390,2023-01-26,Home Renovation,19000,48,20.1,Online
APP005755,CUST004921,2024-12-15,Debt Consolidation,9000,36,10.7,Online
APP005756,CUST000205,2024-08-06,Home Renovation,44000,24,14.96,Broker
APP005757,CUST004993,2024-04-16,Wedding,46000,24,9.43,Online
APP005758,CUST004024,2023-05-15,Car Purchase,16500,48,11.84,Branch
APP005759,CUST003617,2023-10-15,Other,26000,12,13.59,Broker
APP005760,CUST005953,2024-12-26,Travel,47000,24,8.84,Branch
APP005761,CUST004650,2023-12-07,Debt Consolidation,35000,36,12.01,Online
APP005762,CUST005910,2024-12-03,Debt Consolidation,43000,36,10.79,Broker
APP005763,CUST004032,2023-03-01,Debt Consolidation,34500,60,9.63,Online
APP005764,CUST003054,2023-05-29,Debt Consolidation,3000,36,17.19,Online
APP005765,CUST002148,2023-08-04,Home Renovation,16000,24,17.5,Online
APP005766,CUST002411,2023-04-03,Car Purchase,5500,36,12.05,Broker
APP005767,CUST003803,2023-04-06,Wedding,14500,36,20.47,Branch
APP005768,CUST003988,2024-12-10,Debt Consolidation,46000,36,13.41,Broker
APP005769,CUST005801,2023-01-28,Car Purchase,24000,60,13.82,Online
APP005770,CUST000328,2024-12-04,Home Renovation,6000,60,11.48,Online
APP005771,CUST004697,2024-12-11,Car Purchase,31000,24,18.39,Broker
APP005772,CUST005378,2024-05-18,Car Purchase,31500,36,13.04,Broker
APP005773,CUST002594,2024-12-03,Debt Consolidation,49500,24,14.12,Online
APP005774,CUST005724,2024-09-21,Medical,40000,60,12.79,Broker
APP005775,CUST002082,2023-01-13,Travel,10000,36,9.39,Online
APP005776,CUST004486,2023-07-17,Debt Consolidation,44000,12,21.4,Online
APP005777,CUST002666,2024-02-09,Home Renovation,27000,48,18.5,Broker
APP005778,CUST002075,2024-06-08,Medical,39500,36,20.43,Online
APP005779,CUST002648,2024-03-26,Other,37000,48,8.19,Online
APP005780,CUST004097,2023-12-21,Travel,25500,60,21.49,Online
APP005781,CUST000988,2024-12-10,Debt Consolidation,31000,48,20.4,Online
APP005782,CUST002539,2024-12-14,Car Purchase,31500,48,9.88,Broker
APP005783,CUST003586,2023-05-16,Wedding,22000,36,19.56,Online
APP005784,CUST005391,2023-02-21,Home Renovation,41000,24,9.56,Broker
APP005785,CUST001812,2024-08-28,Car Purchase,44500,36,19.53,Branch
APP005786,CUST001752,2023-09-14,Home Renovation,12000,24,19.72,Online
APP005787,CUST003926,2023-06-05,Debt Consolidation,34000,24,22.32,Online
APP005788,CUST001935,2023-03-11,Debt Consolidation,45000,24,7.74,Branch
APP005789,CUST000463,2023-10-27,Other,34500,36,11.24,Branch
APP005790,CUST005772,2023-07-23,Home Renovation,12000,36,10.1,Online
APP005791,CUST001894,2024-07-12,Other,48500,36,10.73,Branch
APP005792,CUST001742,2024-09-11,Debt Consolidation,27000,48,18.31,Broker
APP005793,CUST003246,2023-05-18,Debt Consolidation,10500,48,10.76,Branch
APP005794,CUST001072,2024-10-19,Wedding,36000,60,17.64,Broker
APP005795,CUST003585,2024-06-26,Home Renovation,15000,36,10.75,Branch
APP005796,CUST004497,2024-11-08,Home Renovation,6000,60,7.59,Broker
APP005797,CUST004861,2023-04-25,Home Renovation,16000,36,16.71,Branch
APP005798,CUST002529,2024-12-21,Wedding,15000,24,14.94,Broker
APP005799,CUST000482,2024-06-17,Home Renovation,38000,36,22.1,Broker
APP005800,CUST001587,2023-03-27,Debt Consolidation,37500,24,12.74,Broker
APP005801,CUST003089,2023-09-14,Wedding,40000,24,20.3,Branch
APP005802,CUST004710,2023-07-16,Home Renovation,44000,48,13.91,Broker
APP005803,CUST002960,2024-12-12,Car Purchase,41500,24,18.45,Online
APP005804,CUST004110,2024-04-27,Home Renovation,12000,24,21.46,Branch
APP005805,CUST002952,2024-11-18,Car Purchase,30000,48,19.39,Online
APP005806,CUST001114,2023-09-05,Home Renovation,47500,36,9.56,Branch
APP005807,CUST002008,2024-03-04,Medical,22500,48,15.98,Online
APP005808,CUST002289,2024-10-14,Debt Consolidation,11000,36,14.01,Online
APP005809,CUST004590,2024-12-23,Home Renovation,25000,48,21.4,Broker
APP005810,CUST002376,2024-10-02,Car Purchase,45500,36,21.34,Online
APP005811,CUST002603,2023-04-15,Car Purchase,49000,24,13.25,Online
APP005812,CUST002175,2024-04-06,Home Renovation,43500,60,12.01,Broker
APP005813,CUST000730,2024-02-29,Car Purchase,31500,48,8.85,Branch
APP005814,CUST004557,2023-08-17,Car Purchase,35000,48,15.92,Online
APP005815,CUST004918,2024-09-04,Medical,11500,48,9.61,Online
APP005816,CUST003898,2024-10-21,Car Purchase,11000,60,20.82,Branch
APP005817,CUST004590,2024-08-21,Debt Consolidation,31000,36,8.05,Online
APP005818,CUST002112,2023-10-14,Home Renovation,30500,36,12.08,Branch
APP005819,CUST001697,2024-11-05,Wedding,10000,60,13.26,Online
APP005820,CUST005643,2024-03-22,Travel,34000,36,9.76,Online
APP005821,CUST003853,2024-02-29,Debt Consolidation,47500,24,9.63,Branch
APP005822,CUST000216,2023-01-13,Home Renovation,35500,48,18.95,Online
APP005823,CUST001508,2024-10-25,Debt Consolidation,44000,24,20.87,Branch
APP005824,CUST002816,2024-02-28,Home Renovation,12500,24,14.34,Online
APP005825,CUST003231,2023-02-24,Travel,34500,36,18.5,Online
APP005826,CUST002365,2023-07-03,Medical,24500,60,10.96,Online
APP005827,CUST005454,2024-02-08,Car Purchase,48500,60,14.45,Online
APP005828,CUST001835,2023-05-22,Home Renovation,28000,48,8.37,Online
APP005829,CUST001862,2023-12-14,Medical,26500,48,11.01,Online
APP005830,CUST000246,2023-10-25,Car Purchase,10500,48,16.37,Online
APP005831,CUST005554,2023-03-18,Home Renovation,7500,36,9.56,Branch
APP005832,CUST000255,2024-09-05,Home Renovation,5000,24,13.19,Branch
APP005833,CUST001204,2024-09-19,Home Renovation,2500,48,17.5,Online
APP005834,CUST004875,2023-03-23,Medical,3000,36,12.61,Branch
APP005835,CUST000218,2023-06-10,Debt Consolidation,38000,36,18.08,Branch
APP005836,CUST002726,2023-04-25,Car Purchase,11000,12,15.72,Branch
APP005837,CUST000363,2023-02-28,Car Purchase,16000,48,13.01,Broker
APP005838,CUST000796,2023-03-02,Debt Consolidation,5000,36,13.59,Online
APP005839,CUST001081,2024-08-03,Car Purchase,10000,24,13.36,Online
APP005840,CUST003764,2023-11-13,Debt Consolidation,8000,48,9.26,Online
APP005841,CUST002848,2023-11-15,Car Purchase,26000,12,16.54,Branch
APP005842,CUST004125,2023-06-26,Debt Consolidation,11000,36,20.8,Broker
APP005843,CUST005216,2024-08-28,Debt Consolidation,34000,60,18.96,Branch
APP005844,CUST004068,2024-02-13,Home Renovation,7500,36,10.8,Branch
APP005845,CUST004862,2024-01-08,Debt Consolidation,48500,60,17.89,Branch
APP005846,CUST005318,2023-09-03,Car Purchase,11000,36,20.22,Online
APP005847,CUST004906,2024-05-12,Home Renovation,32000,36,15.28,Branch
APP005848,CUST003249,2024-02-02,Car Purchase,6500,60,13.25,Branch
APP005849,CUST004814,2024-02-21,Debt Consolidation,18000,12,21.87,Broker
APP005850,CUST005513,2024-09-11,Debt Consolidation,31500,60,10.44,Online
APP005851,CUST005405,2023-03-22,Car Purchase,23500,36,22.1,Branch
APP005852,CUST005888,2024-04-23,Debt Consolidation,36500,48,15.85,Online
APP005853,CUST003457,2024-12-26,Travel,32500,48,12.79,Online
APP005854,CUST000613,2024-11-16,Medical,10500,48,18.11,Broker
APP005855,CUST004804,2023-06-15,Debt Consolidation,42000,24,15.33,Branch
APP005856,CUST003905,2024-07-01,Debt Consolidation,4500,36,21.43,Online
APP005857,CUST001435,2023-04-18,Debt Consolidation,32500,60,16.46,Online
APP005858,CUST002041,2024-08-28,Wedding,3000,60,22.49,Broker
APP005859,CUST000393,2024-07-29,Home Renovation,26500,12,10.42,Broker
APP005860,CUST002112,2024-06-14,Debt Consolidation,8500,24,20.17,Broker
APP005861,CUST000093,2024-03-13,Debt Consolidation,24500,48,7.66,Broker
APP005862,CUST001509,2024-08-14,Debt Consolidation,34000,48,12.0,Online
APP005863,CUST002209,2023-07-20,Debt Consolidation,7000,36,19.75,Online
APP005864,CUST002290,2024-11-01,Home Renovation,9500,12,9.93,Online
APP005865,CUST003790,2024-09-19,Car Purchase,22000,12,12.72,Branch
APP005866,CUST000254,2023-07-11,Debt Consolidation,25000,24,8.83,Online
APP005867,CUST002796,2023-11-14,Debt Consolidation,4000,60,18.4,Branch
APP005868,CUST005733,2024-02-19,Car Purchase,19500,48,13.38,Online
APP005869,CUST005290,2023-02-16,Debt Consolidation,34000,48,15.04,Online
APP005870,CUST003294,2023-08-23,Car Purchase,16500,48,15.64,Branch
APP005871,CUST004349,2023-03-17,Debt Consolidation,35000,48,20.83,Broker
APP005872,CUST005300,2023-11-12,Wedding,26000,60,11.23,Online
APP005873,CUST003238,2023-02-13,Car Purchase,23000,60,11.37,Online
APP005874,CUST004666,2024-12-17,Car Purchase,17000,60,15.73,Branch
APP005875,CUST000393,2024-07-03,Car Purchase,44000,24,14.47,Online
APP005876,CUST002135,2024-08-03,Debt Consolidation,49000,48,7.95,Branch
APP005877,CUST003113,2024-09-09,Car Purchase,48000,48,7.81,Online
APP005878,CUST005850,2023-12-26,Debt Consolidation,6500,12,15.51,Online
APP005879,CUST003971,2023-10-12,Debt Consolidation,43000,24,11.03,Broker
APP005880,CUST003948,2024-11-17,Debt Consolidation,41500,36,20.1,Online
APP005881,CUST001118,2023-06-28,Home Renovation,8000,60,13.0,Online
APP005882,CUST002479,2023-09-03,Car Purchase,49000,24,9.14,Online
APP005883,CUST003392,2023-02-23,Car Purchase,19000,48,17.25,Broker
APP005884,CUST001432,2024-10-08,Home Renovation,49000,48,11.98,Online
APP005885,CUST002084,2023-05-16,Wedding,4500,60,15.1,Online
APP005886,CUST003660,2024-02-01,Debt Consolidation,14000,36,8.14,Online
APP005887,CUST000008,2024-05-08,Car Purchase,41000,36,10.04,Branch
APP005888,CUST005948,2024-10-03,Other,37000,36,14.77,Online
APP005889,CUST001729,2024-04-24,Wedding,43500,48,7.57,Branch
APP005890,CUST000847,2024-01-19,Travel,20000,60,17.73,Branch
APP005891,CUST004262,2023-05-15,Debt Consolidation,36500,48,20.77,Online
APP005892,CUST001440,2024-06-29,Debt Consolidation,44500,36,15.96,Online
APP005893,CUST003419,2023-04-09,Car Purchase,8500,36,8.68,Online
APP005894,CUST003066,2023-03-15,Car Purchase,42000,48,13.93,Online
APP005895,CUST003764,2023-11-02,Travel,5000,24,18.83,Online
APP005896,CUST000094,2023-03-14,Car Purchase,13000,24,20.03,Broker
APP005897,CUST003189,2024-06-07,Other,9500,24,10.02,Online
APP005898,CUST005160,2024-06-28,Home Renovation,19000,48,16.21,Branch
APP005899,CUST002973,2023-12-17,Debt Consolidation,21000,24,7.67,Online
APP005900,CUST004518,2023-11-27,Home Renovation,39500,60,10.94,Broker
APP005901,CUST000361,2024-12-16,Other,21500,36,20.63,Branch
APP005902,CUST002723,2024-04-27,Debt Consolidation,4500,12,20.49,Broker
APP005903,CUST003714,2023-01-06,Debt Consolidation,8500,48,22.21,Online
APP005904,CUST004841,2023-01-27,Wedding,3000,24,8.71,Branch
APP005905,CUST004543,2024-04-06,Debt Consolidation,39500,12,10.68,Branch
APP005906,CUST001421,2023-06-26,Travel,30000,36,22.34,Branch
APP005907,CUST000278,2023-09-01,Travel,28000,48,22.13,Online
APP005908,CUST000715,2023-05-06,Debt Consolidation,8500,48,20.54,Online
APP005909,CUST001783,2024-09-18,Other,17500,24,21.16,Online
APP005910,CUST001417,2023-07-20,Medical,41500,24,16.22,Online
APP005911,CUST005086,2024-03-21,Travel,8500,36,21.24,Broker
APP005912,CUST000656,2023-06-28,Debt Consolidation,47500,36,16.96,Broker
APP005913,CUST002521,2024-09-21,Debt Consolidation,4500,12,21.39,Online
APP005914,CUST003138,2024-04-14,Debt Consolidation,20500,12,11.77,Broker
APP005915,CUST004987,2024-03-18,Car Purchase,3500,60,17.17,Online
APP005916,CUST003265,2023-04-07,Debt Consolidation,44500,60,15.66,Broker
APP005917,CUST000887,2023-11-02,Car Purchase,41000,36,13.69,Online
APP005918,CUST001282,2023-01-21,Debt Consolidation,35000,24,12.07,Branch
APP005919,CUST004447,2024-05-02,Medical,11500,60,19.61,Online
APP005920,CUST000108,2023-02-20,Debt Consolidation,27500,24,17.29,Branch
APP005921,CUST000462,2024-02-02,Debt Consolidation,34000,60,14.07,Branch
APP005922,CUST000027,2023-11-16,Wedding,15500,36,9.01,Branch
APP005923,CUST003664,2023-01-18,Other,16500,36,10.07,Branch
APP005924,CUST002674,2024-05-01,Debt Consolidation,9000,36,15.9,Online
APP005925,CUST004327,2023-01-30,Home Renovation,42500,60,17.92,Online
APP005926,CUST004183,2023-02-20,Medical,36000,36,22.08,Broker
APP005927,CUST000818,2024-05-16,Travel,11000,36,10.54,Online
APP005928,CUST004130,2023-10-28,Travel,32000,36,17.95,Online
APP005929,CUST002809,2024-09-25,Car Purchase,13000,36,16.25,Online
APP005930,CUST005471,2024-08-09,Car Purchase,47000,36,8.76,Broker
APP005931,CUST005525,2024-11-28,Travel,15500,24,11.31,Online
APP005932,CUST000812,2023-07-06,Car Purchase,48500,24,15.98,Broker
APP005933,CUST000862,2024-05-28,Home Renovation,10500,36,17.97,Online
APP005934,CUST001982,2023-12-06,Car Purchase,30500,48,11.83,Branch
APP005935,CUST003868,2024-03-04,Home Renovation,16500,48,14.72,Broker
APP005936,CUST004240,2024-12-07,Home Renovation,30500,24,10.74,Broker
APP005937,CUST004723,2023-01-27,Travel,43000,24,20.76,Branch
APP005938,CUST001882,2023-10-20,Travel,4000,48,13.93,Online
APP005939,CUST000163,2023-10-31,Medical,11000,36,10.48,Online
APP005940,CUST001341,2023-01-28,Debt Consolidation,36500,12,13.99,Online
APP005941,CUST002219,2024-11-18,Medical,35000,24,13.44,Online
APP005942,CUST004528,2023-04-18,Wedding,20000,36,14.38,Branch
APP005943,CUST002286,2024-11-13,Debt Consolidation,45500,48,18.06,Online
APP005944,CUST001407,2023-04-22,Home Renovation,17500,36,12.9,Branch
APP005945,CUST005870,2024-10-07,Debt Consolidation,35000,60,18.4,Online
APP005946,CUST002987,2024-04-17,Medical,42000,60,20.31,Branch
APP005947,CUST002351,2023-01-17,Debt Consolidation,15000,48,19.79,Online
APP005948,CUST000311,2023-09-28,Home Renovation,36000,36,16.84,Online
APP005949,CUST004725,2024-12-18,Medical,15000,36,10.54,Online
APP005950,CUST000152,2024-06-16,Travel,46000,24,11.74,Online
APP005951,CUST002064,2024-01-12,Debt Consolidation,35000,60,11.15,Branch
APP005952,CUST002691,2024-04-27,Car Purchase,17500,48,16.97,Branch
APP005953,CUST001325,2024-09-22,Car Purchase,28500,48,22.47,Branch
APP005954,CUST004546,2024-10-05,Other,13000,60,18.88,Online
APP005955,CUST002607,2023-11-01,Car Purchase,13000,24,7.59,Online
APP005956,CUST005445,2024-03-13,Wedding,23000,48,13.64,Online
APP005957,CUST003055,2023-10-26,Travel,48000,36,20.92,Broker
APP005958,CUST002680,2024-06-22,Debt Consolidation,30500,60,14.04,Online
APP005959,CUST001620,2024-09-21,Car Purchase,10000,36,13.4,Online
APP005960,CUST000950,2024-02-06,Debt Consolidation,22000,36,18.65,Branch
APP005961,CUST005319,2024-01-01,Car Purchase,15000,24,8.31,Online
APP005962,CUST001690,2024-04-13,Travel,44000,60,20.11,Broker
APP005963,CUST000732,2023-05-21,Travel,5000,36,16.68,Online
APP005964,CUST003070,2024-12-28,Debt Consolidation,4500,24,20.65,Online
APP005965,CUST004220,2023-12-18,Home Renovation,19500,60,17.61,Online
APP005966,CUST005142,2023-09-16,Debt Consolidation,11500,24,22.0,Online
APP005967,CUST003296,2023-04-04,Home Renovation,14000,48,7.99,Branch
APP005968,CUST002194,2023-06-16,Travel,16000,36,18.69,Online
APP005969,CUST002859,2023-12-23,Wedding,46000,24,19.13,Branch
APP005970,CUST003821,2023-11-11,Wedding,29500,60,16.41,Online
APP005971,CUST000303,2023-05-25,Home Renovation,29000,12,21.42,Branch
APP005972,CUST004839,2024-08-25,Home Renovation,26500,36,10.42,Branch
APP005973,CUST005371,2024-11-15,Travel,42500,12,18.11,Online
APP005974,CUST003597,2023-08-01,Debt Consolidation,14500,12,17.11,Online
APP005975,CUST001194,2024-05-07,Debt Consolidation,32500,12,10.22,Online
APP005976,CUST000963,2023-01-12,Car Purchase,25500,48,20.13,Branch
APP005977,CUST002493,2024-02-06,Car Purchase,26000,60,17.14,Broker
APP005978,CUST003135,2023-12-25,Wedding,33000,36,15.5,Online
APP005979,CUST005713,2023-05-09,Car Purchase,14500,36,16.81,Broker
APP005980,CUST002262,2024-03-18,Car Purchase,37000,24,17.44,Branch
APP005981,CUST005634,2023-01-11,Car Purchase,48000,12,10.81,Online
APP005982,CUST004418,2023-07-19,Debt Consolidation,35000,48,12.36,Online
APP005983,CUST002625,2024-12-16,Debt Consolidation,17500,12,12.06,Broker
APP005984,CUST003391,2024-09-18,Debt Consolidation,34500,60,16.2,Broker
APP005985,CUST004025,2023-01-21,Home Renovation,15000,48,9.44,Online
APP005986,CUST002174,2023-04-08,Home Renovation,48500,24,22.07,Branch
APP005987,CUST001157,2024-06-21,Debt Consolidation,44500,36,9.49,Branch
APP005988,CUST002788,2024-11-28,Debt Consolidation,20000,48,15.22,Online
APP005989,CUST001833,2023-08-10,Car Purchase,49500,36,20.01,Branch
APP005990,CUST005379,2024-03-04,Debt Consolidation,38500,24,16.6,Branch
APP005991,CUST005954,2023-04-18,Debt Consolidation,30000,12,22.17,Online
APP005992,CUST001394,2023-01-14,Wedding,2500,48,13.33,Online
APP005993,CUST004437,2023-04-03,Travel,43500,12,9.69,Online
APP005994,CUST005658,2024-06-16,Car Purchase,39000,48,21.59,Branch
APP005995,CUST003636,2024-03-21,Car Purchase,14000,36,14.82,Broker
APP005996,CUST002649,2024-05-11,Car Purchase,40000,24,20.95,Online
APP005997,CUST001416,2024-08-07,Debt Consolidation,24500,36,9.49,Online
APP005998,CUST004267,2024-12-21,Car Purchase,11500,48,15.86,Broker
APP005999,CUST005445,2023-06-30,Debt Consolidation,24500,36,20.9,Online
APP006000,CUST002153,2023-01-06,Wedding,30500,48,9.44,Branch
APP006001,CUST004593,2023-05-21,Car Purchase,22000,48,19.51,Online
APP006002,CUST005305,2024-04-06,Wedding,11500,36,18.32,Branch
APP006003,CUST002609,2024-01-13,Car Purchase,19500,24,8.11,Online
APP006004,CUST004275,2023-07-10,Debt Consolidation,33500,36,22.46,Online
APP006005,CUST000982,2024-04-27,Home Renovation,48500,48,13.27,Online
APP006006,CUST003726,2024-06-12,Car Purchase,2000,48,15.06,Branch
APP006007,CUST004115,2024-09-20,Home Renovation,20500,12,21.87,Broker
APP006008,CUST001073,2023-07-31,Home Renovation,19000,36,17.61,Online
APP006009,CUST000965,2023-07-03,Car Purchase,11500,12,20.07,Online
APP006010,CUST000915,2024-02-03,Wedding,24000,24,19.84,Online
APP006011,CUST002230,2024-08-29,Car Purchase,48000,48,18.8,Broker
APP006012,CUST003552,2024-03-20,Debt Consolidation,25000,36,17.79,Online
APP006013,CUST004995,2024-06-13,Travel,13500,48,20.85,Online
APP006014,CUST003682,2023-09-23,Car Purchase,44000,36,19.65,Online
APP006015,CUST001990,2024-05-25,Car Purchase,44500,24,11.64,Branch
APP006016,CUST004525,2023-04-18,Wedding,45000,60,12.3,Branch
APP006017,CUST000222,2024-12-18,Travel,39000,24,20.89,Branch
APP006018,CUST003129,2023-08-24,Debt Consolidation,17000,24,10.64,Broker
